hash,train,label,isTrain
98b5a5b58d570aaae86f2a9a6aff589c38840be9,,1,train
93180d61ac81e739e03f75936d0d909800c64b46,,1,train
66b670cf9b9823b92c7c5cde9db7a7da65ff26d4,,1,train
5731ef01c88a1535567c0f44a7f2d1cc7f39ef01,,1,train
29b71c5ed5021fdb555ebe0f0662a331a0361afd,,1,train
fd01b9da50358f5ebf53b3f3a556ba30120b01bd,,1,train
384cd60e50dd55295de190eb0ee401d6b2240741,,1,train
5c65779f4bd87d14745e0b53a0917d88f9017744,,1,train
eccd0a5012013b5e2111fa279ded27cb2591a489,,1,train
7641a3ce3801a475c4ff359c8447da8e33c0b42c,,1,train
9c2b956825379cacbbc45ec3823a6b520fc7a4d6,,1,train
b60e1d041bc08f63e2dd8a84ba0d316747d8e2ff,,1,train
c056e0ed0f22ff5a1655fec5168889d5a0a0e0fa,,1,train
4a6652ad642978c3f302c2bee84cca02aa253096,,1,train
41a52ceed5c5c1a4f07be749b2231386c88761fb,,1,train
4f3cae0e57d7caa3a22d8d63c1ed0d632c18e279,,1,train
0107441bc32b5745604b683c4eab710eb0b8bc30,,1,train
fd2a68b835c7e4afb576ac987273432829d5c8d3,,1,train
66c53d9348f9ef62f67e5332e9dfc12cd75d51b9,,1,train
da5ee229547775f6a68aa9e0bccb5df98c0a30c5,,1,train
72bddefcb375e79d592466810432018fa2b26b27,,1,train
2d46c3034eaff737edce9de6804b8df6335545b7,,1,train
2206e939ac4a74dbba90861d5bb569701e7c0a32,,1,train
1fabf98ce598d62c2d68d92515f2e149023a3871,,1,train
b16be9455ed86402bc55f138fce1d09ab788f728,,1,train
c3d0c63dbc99949ec4e8077c174474ba154763ba,,1,train
73cd811706c4f1063684cd8bf0ac037e969b5591,,1,train
04ab23aee949cfd7b77dfbb269fa3cf28fa76d21,,1,train
99796ba778ca794e59c188b8237ed66bfcee9720,,1,train
be84759026bf6bb749033e1758e6240a788bbe58,,1,train
32378c6a565d98e3a2f1222c66bf3ec9a609e0d4,,1,train
3f584c056e7d77bef212370a42a6a57d63ae2dd0,,1,train
5e69d809a504360fc5bc821ed5b320503e31bd5f,,1,train
a03c6f94021917b3b85d763b435f26631db02a38,,1,train
0ca80934958830d953dd2391c63f9d3c8a25b8c0,,1,train
fe8381456311b9ff9844fe11771f47942f381e6d,,1,train
65b48b5d2ec15d3f38c6274053c1229880fdf214,,1,train
ddcad327faeaad3390e90a725d0d421b6889fefd,,1,train
2594cf4cbf761a40174010280d3f27e50b8b4380,,1,train
5b5118ed4df30f940266cc410fed2d8169f09986,,1,train
17707573ec56c2af62341bf676cee3f9a2bb7f88,,1,train
2e63f55774452e9a61c817fc0855857e07c5671e,,1,train
b318e9eb93ceb08c0b5a5ce1bc69348c99b709bc,,1,train
742c52cd1ed19fc09adf2acc0fb039c39b77799b,,1,train
1797141eed8f58b5f3bc608d48c5da4a318304b7,,1,train
537ba23ade1a208b8b9822a2d066105cdeb19f94,,1,train
ce719382bcfd88d7020c8e6bc2a33548930a76a2,,1,train
46fe20fdb19ef1c6c3627dbfd5b2b2b49cdc6686,,1,train
e15ffda91a61bd16723b8421b5d7bba9bda83430,,1,train
607f9131c4f18ddd77cbe3b48cb7d748fb7a4577,,1,train
1e1d98fc33159e2c92249711fa7c400ed5239dbd,,1,train
7ee78966a2481ade603c2def028d58725043e550,,1,train
af3b407f7467a37f56362457abb591abba741635,,1,train
406b26b310cc9f1110deba9783ab920b8137d44c,,1,train
dd5b4edc11e450ff681687bd7206712880920f01,,1,train
a29264100b0ec8b8a4f2bfeedc71f23e2cd47808,,1,train
c882071e88ba75aff64582344926e3a22d8f0f1f,,1,train
a215329fa851cd2f5a338765247c99b1200a557c,,1,train
105fdf87f28a8e8d6c165f24b86371af8bfaad48,,1,train
4c9535d86df02b9ed434adff46d8ac938d4fd388,,1,train
1c40f29f9714ff0222cd2a3037e5322b4a89de01,,1,train
cd57984f7b742f644ab19dce32994f7289f15eaa,,1,train
a815d184696403592a184d785b583e97a021b8a1,,1,train
3bb1149653cc5c59b33196e609acc938d12e251a,,1,train
11031451a7e2d45c0566aba6bb1c791a58fcc0f7,,1,train
e9ba6c7c0b99d0a635af5aee8d275794eec24b34,,1,train
c9c91754d318cc07e9e630566b5f02f92ff708be,,1,train
546db74bc5b7b71825171748736909350b79c86b,,1,train
80b270ee3191397d9a813ea567d1eae859aa1161,,1,train
5bc3793396bb92516b23c0d8c8d6dcc914017555,,1,train
8e53f4aa59c674eff1cc2812e9af069d0704f157,,1,train
7d80a4d7379eace8859b624cd682ad98284645c5,,1,train
13bcce9911c311974be45e3c1b3e5f3a3dd2a057,,1,train
b98621e6c81917e13245790de109c9a75b93cafd,,1,train
5c246d980749934a45070a7530e1f3de29c248eb,,1,train
a60cef1cf6f24b15ae6bb320c9a54189eae4906c,,1,train
864868c6871259ab6e6da284f0ea002eb8e26c48,,1,train
24c37f5db4dc175cabdf8bef9e559f9fa67043b3,,1,train
9ff4c9983ee9e96cbf8035b5fac9832ed6575f86,,1,train
892c5d303beb1e7a3c83c8700f95584db30ae9e0,,1,train
f02cbc9cb88a39d1bac86ae39110ae67c5a36bd0,,1,train
623e8e0a0a4a9140b9c440d945d588ac687716f6,,1,train
e6c0135857b03b7796553f38b0f263feac613859,,1,train
d204e84ac2844bce76d59a7e1997c534495acad2,,1,train
acd790a6c786899f92d8ad7ba6b3937fb1fb1123,,1,train
d2ade548c70f2f078d5e90a81a4dec8ab63c8842,,1,train
189466b35d51776c3068019e45d62f40912956b6,,1,train
017bf3f7898aa4335008e08e60aabc0c0d5f13ae,,1,train
3f08b0863c916293863a249c15fad019a95520cf,,1,train
894b9f279e2f9c77cedc8aad8a3ff786696f0b4a,,1,train
17165701848621e96c4104229693bb8621894199,,1,train
1ef2d95e4fe6715939a9f056bc63647648d62ce6,,1,train
d6ba70cea1515400629df5f61a02f3a25f8f91d9,,1,train
6a0a50b3549795ed46cffe91ace1ba99119be603,,1,train
cc908347a5965db6670da20f539d30734afa7338,,1,train
4c41e6e68e972ba5f0bbf192132903ca69e62411,,1,train
bbacfe4114d5de62b05d9f6e87b6eb7d5670e543,,1,train
3d24426a34bde7751a48434d630d961f03564803,,1,train
c3f5b6dbc2bf8c1e7ad7ba677917d9da0ae957d8,,1,train
289126366cf903871cfd1fe09ab31de1d9e27e7f,,1,train
41d4cabec62c75f20ac18909f24b3415155da762,,1,train
b6e470ff6131668922cc685b06306ded3dba3df0,,1,train
1e4c9e712286cc9e25f6cb11d58ff713e0fe307f,,1,train
e041245b2688b52813e3e395fbf3ddbacbc90fb4,,1,train
7728d84c2ac57ba6ad2f433305b6d142896c0e69,,1,train
94302fb0672139b4680db713c4e43067f4b430b2,,1,train
cc2c5e5a1216a516f7b9bf99599965fb41f31688,,1,train
774649f9580f6aa02d4c4ed58179a4dc67b69406,,1,train
7897e952bdfff036fb37312683a101c55cba4d9f,,1,train
6f00df4b61b0450ae7bf51eacc752f15903c8140,,1,train
31e84a35b1264b0461b4011781a48fac9f301f68,,1,train
55259684efe18c5e23c9e61a6e980c701de0d6e7,,1,train
6b5aa8794877e5c147f82409d41cd196dca03544,,1,train
1ead90d46602e5e274bdbc630e5e3dec424d8206,,1,train
6c9ff4fde44251848cd046e2d6d2265d349f43f4,,1,train
42be5a98eb9e5cb03265c982c42725208ead9910,,1,train
85956f689f5759f6126bda727074c40e18f08f11,,1,train
c0416555666b3476b97ed63443a3b6a568ac1d78,,1,train
aedb97bbb48b96446c28c2c159e3cbfd18c90def,,1,train
54eff835d2c1db000638a43af84fe2fb6cd47816,,1,train
e043deea687bbfbce11d8b8bbf759fc4e3f0e2d3,,1,train
e1f3cc0adb88ef28a9fcf5c7a99e085f76e753a0,,1,train
9642c03b30a5c9a0b45063b0285c4cadd6b08e26,,1,train
02d3d6176a95aa5bde58fda2406b42c561ccdb4a,,1,train
8208c522c540f777c8faae6873cceac8ed00eb5d,,1,train
091d1dcffbb1f17f44e9641def1881ca585eb8d5,,1,train
abbbbf1be118513061e5f1239f0f463484ace5d7,,1,train
2f1e31a63c44d18a7e917b382ff830e6b96efabc,,1,train
e2484264ff2d3807699b75bfdb3c822bb20aabef,,1,train
ad5512ec197015211b74d695c9ad875c09c01183,,1,train
c52d88195a4cdae91cae3a9deff627daafd60ae3,,1,train
82fa60d6d4b331d4f8f0b390ed618dd829a32e71,,1,train
943eeadbf6a6e53e541de8b487286578a49ef44d,,1,train
5393a41c14c92aae96b968184b7c8e97f5628b21,,1,train
f40b8a2266cecfbe9cdadd4e0f2ea4ce54d60cbd,,1,train
25dadd2caf8bc7b11af85862a772229a94d3c9bd,,1,train
54f33b6d7f78640ebadd88a13a498c9ff3e31434,,1,train
cac50f219b247a3e978637deeab4748d6480599c,,1,train
2b9ca8e7d289948ec97f5feb6c4d6309217fee66,,1,train
0f736d594b2145f09c172fa8e2fea0c62ca17497,,1,train
f3cb5dffe21d40d62635e7d9933c7f5cacb60d12,,1,train
48cc3750aba9a3b2e7c2969ad2c91cac70aef32b,,1,train
f1ebba8248321fc1584fb6ce5ad07f4d06b53e05,,1,train
2197c0861692c79bc3656a8698d86fff3dc03159,,1,train
ed0ce805d43317c20577fbe90cb9be4f5a6535c4,,1,train
5c41b245d7840eef494588e35bf352c22e318ed2,,1,train
9e422afbfe2b1db79b0e180bb028c52a159ea96d,,1,train
789cdd56f2e84cc87f57cad50f934fa5f97f3af1,,1,train
c09e78c9712b2fb05e8040690fd934bcfa111e02,,1,train
394e98430d0a338dbc494be3270cbf5a25a63873,,1,train
82430c110d44e6c09ad412d0df741d39db336657,,1,train
1bd67d17d3b9d4aceb591ce52c60cc75f7610a02,,1,train
bb569ab6c33e65e90503d6a102c86d9b44141fd6,,1,train
a0b772670078ea0a08fb7064e96ffa89ecf32946,,1,train
10f824e4a831c0aa34abcec233a7f92a898b8fd8,,1,train
d5dab1b6eed6920fa0332ebc34f3b5f6d8ad3dd3,,1,train
16aea6c462a756e7b7fe9541022333aeaf3c72ab,,1,train
c2180459799c8951b26abf7cf1de6dde2794dc8d,,1,train
d012ce3038caf6f807130c1054fccb924b68de77,,1,train
08ce20e3b20ae2008e3557e5e141a74745c12875,,1,train
8ff6ee168f1e769fdb671e763f72eb71140386f9,,1,train
74457f46c80e1eea7b265563c7fb9ee46feadb6f,,1,train
1cd9b6e87b7ce43ed8012dada377f3bce8d21ade,,1,train
b1d8ae062d0240754671ffce3bdb254a79f134cb,,1,train
11f377702eb5b4dcde63166e97078af2fde99121,,1,train
d4acc04ab002000d8d0721fa9793774c0b4d1885,,1,train
989527ff0614508661d851d25891dee4be087946,,1,train
e0157151c5d3176bd6af408aa734810236df9d0a,,1,train
ece1cbe71a5110e14f5bd9fc9a6074b7931da51d,,1,train
c57012bd412a1cfb30bc9e47d6510e6f9f62c3dd,,1,train
cd6fca2bc93cfc839c57265deeac93f306abe215,,1,train
fd3552022ef4ac93a637195da4df832f727c67de,,1,train
2bd87e6306cbb31a8e777bb1104f3189e8f9ed6d,,1,train
c9db733d6a00e63109171f48eeef001c8dff930d,,1,train
8db3be07d23f0b0231fa9af55b4258bd0e77b122,,1,train
747b3a4104406a5dcbfb3ad09ab1c1f52ce9700f,,1,train
7d356cc2e424d8154ca51986fc81bc969dcb8743,,1,train
331f7e27b5d4f01f6d90b6b09eb4e977dc7e1ff2,,1,train
f38bc214ec0e48a200487e586afa1697d0304b6f,,1,train
4510c4b6b8a5989d5907957ac76e5a5bdb739b3a,,1,train
7b09a527f0d160dbd2e68137c10344de42963f3a,,1,train
fe89c86a72f97a030e4193bec5fe10e0d4af6497,,1,train
4a7abbe04723e39cf78781a1ce3a6fde417a0b09,,1,train
f90dba039a7b92c63933de0f6436501ce6cbb172,,1,train
60897625b09de13e4e393ad2d33d8d217455cd21,,1,train
d727fbeaa675bc229dc25dd895edafc763709996,,1,train
e4790ae6dba02da5f6ddc119e2a874a42840550c,,1,train
64230d9f1191edf567ad3283cc4ac40408230488,,1,train
7cb7ab3f318dafb7a46b2e9e7b4cd64a4146a1a8,,1,train
4245d6ce62b9cb6af6410424b34d4443da0c1975,,1,train
6a1c0db4046d285b8c7be4929885c3c10accc5a0,,1,train
be31aa349317de423ea9aeb621aafb71a74c4cb5,,1,train
dad8aa04cfcf189245a1af2026cd141db509c0af,,1,train
0553392202c3b98495a7ff151326498997d6da83,,1,train
2c1e37b33d4dfead682492652acac326deff0aca,,1,train
7fb81fe95795cc354d38b648be035b27d9914991,,1,train
53e961963833d15198f6ddf183bdc8e28be6a211,,1,train
3b2fc4c7fe17e6f6dacf4c77ff2c170c6abdb71e,,1,train
9cc4da05ab03281335d21392aa09a2489d3cd7a3,,1,train
f3b6513f55f7034ae829ae5999eb61e28c8645d2,,1,train
99db5f5b14d107af40601dca040130f408c661c0,,1,train
08eba602fd73576cb161a1e035d04ae0a315d8bd,,1,train
7be22e823a7c70690db59e1e6d528701971bd0d3,,1,train
879dc4cbdea7afede10eaed597ae3588aa86bba9,,1,train
6e20065b3950e6ed75b758eec14d6a6fad21698e,,1,train
5e248616cdd4d9947146b0e48b35994fb4ed8286,,1,train
0822e4c3616a417c68e674cd81f017dc403d20f5,,1,train
1e42aa282ba4872f296273a31a6cb1bc1cc5eeac,,1,train
601c2dec188066c62a897473db45b8c8684ffd1f,,1,train
e3228f6f6e986417398dde23a5a30ad88aeb1563,,1,train
42a140748ab595f93bcbd4fcd2796b3640ca7866,,1,train
d50dd3a7953a10af67ed9ecd7f0cb528987f543c,,1,train
c9dc297e0f4bafdcf2cca216757064085abe1729,,1,train
29bae602f4f608d0bb15eeb8462a323154593a1c,,1,train
77b7a18cd49311c35119eeb3282422108464cd43,,1,train
b8ef6759a4fbaaf003a0b6f6b96a14af1bf69799,,1,train
40eb2c2ee86b9be535319e55dce735e76ea85ea1,,1,train
ff447f17a2bddcd7ae57054b310007f42b6bb922,,1,train
b3cdf9faa74e1d031f1579dd077d0267d93afdd5,,1,train
b1f7ded5ab8b2f2e62c6f5d8c5856c08506628cd,,1,train
bad4c184c64ae9dba9271db4bb93137f7fbed144,,1,train
b4a9ed3dc7e01bf052cb15412d048212dbe8dddf,,1,train
de9b59cb9c965d393ea91d88f85555bd7d862f99,,1,train
03157390e88fc8fddc98e6e94b58950c62fe9817,,1,train
4f2aacd7587fa6279f5eee63f3e015927326860e,,1,train
d8e13f1a5bc9b9384d74de408b8f2c9736725386,,1,train
8c97d27e677eee856ea56b3243fa1b7495151947,,1,train
e199d59dae3fdd11401f1ce25f3501d801494c15,,1,train
34d51f204b8493b66a835a029d7fe3d7f6ccec5a,,1,train
bcee9ab8397590f4bcf55d657efe182ade4f5614,,1,train
9204f89629c6db55815905058dddf964dc0461dd,,1,train
2eb62791bea0518087e472cab20e4826d1075c5b,,1,train
437ded8ba6e8aca46baaee6caea597c6a22d422c,,1,train
e8129f6bd5a11bbcd396374106e72103575c813e,,1,train
abd2a6d6e9c4d6cd12a12c61c6d4e6dd9323a6c3,,1,train
0000f6545ad739e44f9c09018e72525abc1d58dd,,1,train
fb90394b34a68e3f9ad199293c094961c226df6d,,1,train
9bc31817ebe9d03816a15fc57195643c64fb0cda,,1,train
035af0cafcda5872f9ba77ac13f424c767ca06b9,,1,train
8d5c0b83144c338d348cf226295391b652a2298e,,1,train
b7bb20885c48bcff3e20c48856f6dbbf92d8062e,,1,train
f60299c8741b2a6773b1586c106d19b8f23ac39c,,1,train
351112c1c5655f11f0673eee8520ef65be0a41b7,,1,train
35bdcbbc3a1354b9a025bf3c76bec29dd2b3664f,,1,train
9606d6141cd10d4b93813d3a24429127bcd83e5a,,1,train
4e66635cdc54bb29401ee5edbd9be9f32a1ffd88,,1,train
182b2eb45ec5d81e0f2b871d6e3e49178d0a9018,,1,train
417e759784ea7b90d326af9cac995fd7cc2e81ef,,1,train
777d46d417d8a44c7310d96b9c62d065488d04fd,,1,train
592781a21b1fb59545f78c0f55702ad0cd482d83,,1,train
f954dfaf55ed34aa350d4750d7fd1053a38f8067,,1,train
d42a987558ac04705a7938a09529dc873c6982d2,,1,train
caf54982012d56744394c26b3bd3039e18ebcfdb,,1,train
a5906d42d30a711e428853b7f90e213a8d76326a,,1,train
edb5eae1a3489e7c2fef813db355392d7ffa53a9,,1,train
507b668bbc01a9fe5bfa17f95cdd800ac83d27f7,,1,train
ecc784c99b94b55fc135cc14cc273f94c955707b,,1,train
58adbaf9bdc32d7102652e5e7fdb1f3585a239ce,,1,train
2c1605fd8c137aad2a5b86599b23788ec9bff54a,,1,train
8822a59e8530105837995d95cff008472e36bbc5,,1,train
aa96b8a7705dbc1a10fe804bef3afab6a8a3d391,,1,train
ab237bffc855c3d958a3c3c3c620dcfc340b29d7,,1,train
7be6888cb0b61365bb470aa805fc6e0183e5ee2a,,1,train
e983de19ce836caea0f42b974a28a7cdd12b14ba,,1,train
df26476056a7d9ef7d78068dd50fc768bb5f1a01,,1,train
4e8bfe15bddf43dfa4dc6cba5409889e320bf005,,1,train
13a70701d0419e71ee4372035c3cd4a928c773f9,,1,train
511462d68642890ba7e9cde03cbd9a2edb61973f,,1,train
44d7daefeedbea651016e4315098a33816fa5a6b,,1,train
fd5f32b4993d4567fac60dbb7c1fd2dd90e796f2,,1,train
074b401120a32416ab1c0bc3e35ba61b21e8fb70,,1,train
bfb7de7cb5e9661af2513403c9902b745c378e6e,,1,train
f6f15f0700cd3d2d551746d40689f508c679281d,,1,train
095319e4855bedcd182096bea37dcdf564b50856,,1,train
fd25166f1f79dcfd34d88abb622510e7a4e51684,,1,train
87ff32e6b8d6f3333b17dac89b7058f2677e5b18,,1,train
4df1f8a1969315bcc926ecd3a97bb87f7887e082,,1,train
cac12871964f1b6c3ec5422a7ae389a111f7ad69,,1,train
243291f2634022e8a2b7a557587842cea7af9cb3,,1,train
8b5509a6684ce0f65b8cbb4c644d9d9b01587306,,1,train
1a99e26a892cfa108aad9c230984fcea4ba75f94,,1,train
d8fdc86fb874b2a7a7ddde6f676bec54bdacd535,,1,train
520bcf1af4b610e3eb03672cc3de969fc499fd04,,1,train
6ea66efa406cfcce309fd005a67a4d0c5dfa9daf,,1,train
744a632b5fbeff1d4bef93efe4d5e38ca88f28f6,,1,train
76085ac647e9dae1952cd81c2550b37a8e6a1886,,1,train
daafe7fa799801967202d84437a9be360cf9a511,,1,train
ffaa67ca6ca1b3694a95cb2079942650b7ab0a18,,1,train
0f09842112073cfb3036e5a7d12e241a3cb06bc1,,1,train
43a4ad0dd7bdb8b0a52523f0da2a495fac6fc634,,1,train
3ca77fd11718d4749475a84689a7c14666d0e2c1,,1,train
78629e524c093730e229667905c19c16e54f52f9,,1,train
a5cb67a62c595e0b407959386d0d86c9e2b97b6f,,1,train
83f36bf8d37b6bd6247a0350ffe0391bae8b1cba,,1,train
983b7bef63cc77582d2600a6eb27a7ef5d285c3d,,1,train
244af36db1955667568a569df74cd91d8de1dde9,,1,train
01302ed08f180195f8cd4117726ded3f9d237afd,,1,train
76bd4d40a0500d2ae380797a049a47a64c740b26,,1,train
6708aa99728a97a8d4e60ec3a791b77dd273318b,,1,train
6201b5e156d77926abaa69e43f8d1cf4c7a0ed36,,1,train
d89767348fc446cffefdf7f428618bfe0a901bd5,,1,train
3f67a5c054ec0b15dc45a03999cecbccb5702e2c,,1,train
e733683cd6e0b3b2568bad9c7bfe577d20a6a9f1,,1,train
6ab7d814b85e7259d1a56b257760911989fe572e,,1,train
3c01d3b0b8d54864b25c656f0162dce519505c39,,1,train
048d8d89509f2074da4d5be64f9f12207688115b,,1,train
a2ca5cabca7818d2c47d10bcd12099e27abccade,,1,train
40e65af872d996307ee42d47e34c9e1ce41e12c8,,1,train
4225a038ccb738792894d66ab1e378c252bb1ad6,,1,train
668c9bc050b07fe75721d0c602777115e05fec61,,1,train
18ac0d52a2d397c3c7da9121199759e6fe368a2f,,1,train
c7c8786dd0f235a4218922765c67f746b60f2796,,1,train
24a257d100c3a97a7b20d79c19b4dc6a477b957a,,1,train
462e94ab531b08db10d0ab2a57e0013e7c7916c0,,1,train
2d460c780a9bc3969cd053a597297a8eddb082b0,,1,train
127f8fe2fd05b561736eaab46c08ccae20aa931e,,1,train
7b681ffde2375e5d496b0c8f76da908666790314,,1,train
41454951d26f3a39960a0c12ee737ee2533cc4f8,,1,train
7bd8397d9187313482eebf7b713fe7d04e88b13a,,1,train
4345d410a8296d7f4c13135d9db7367abc9d7787,,1,train
d80a89e6553dba8407a22d2d16b3f962c7523b91,,1,train
22755a0cbe9c8d313a6e0a08eb8f58fbe9e9118b,,1,train
c0e4755d0aafa1e0193f521c4eb22f7e34332430,,1,train
85d9d2d0d78392363c86bd7178a311872b7eab37,,1,train
337b4768fa23f7e1b6528920a5a26ed7cbe0376d,,1,train
aa370815a336e1cdc7c28797c7683627c6152d04,,1,train
af8d3ba270786568846b5da9e38659a7b9436732,,1,train
c2104a69d3aba885fb83f9fcd96809becd7fad7b,,1,train
889f137e92fda0eab067d3da7585e498fc9448c3,,1,train
d972b031a97e1a16a62f7ca6b636e073e3fa8e81,,1,train
28a584300b1a535b08e272be0179b3b39a72fc7b,,1,train
cd8f047fd66784237c8eddd30267574a32171456,,1,train
0084d1b2ed79a336bd0183f52a924219909ef58e,,1,train
e4cfa814b0627b1d7f16be77f637d1dad782c2a6,,1,train
6f7ae7762213cd2356eb7e4ede320eec6d56b380,,1,train
1deee0a937bbb5cd9c726ffa8c51b988692379ed,,1,train
d3a9c946fb308c01ad1f086242e389e8cf2a60fb,,1,train
424a5bdd2b571603e89c0506db1c67453f1af53b,,1,train
6fa166e75a3f53caf56cfae32a7bc6f2c01bffd7,,1,train
aa7a99b51e865003d5ff946663aaee743649b2c2,,1,train
eab272d7cc75ef1efc25e6dcae2a2fd421495d2b,,1,train
66300201cd582d1bd9eebb7d32eb8aff4d7caa31,,1,train
0ae6b9c03b154e73eb62aa9908741328f6e0fac0,,1,train
c681b1e40c3fb61c4168f706a676f1e38c86bc75,,1,train
3a412434c5132e3f8dac0444b1729f34cbb24877,,1,train
c0be1ba6920058660bb965c9b9ffbfeb240f1080,,1,train
6d574063e24729fe98c205df40d4ef6d3eadb3f6,,1,train
a27d684917c6163472cd0b4ac733614fb30ed20a,,1,train
7a1cadfdd2e9b913d07dbd4ba31480d402562d40,,1,train
deda297a449126390d336ce81c6c8114baeff369,,1,train
fe85bed3e07bfc05e2e6ca1433507a483cd384b9,,1,train
2fdb05e06ca32a3556ddc0cc709718faa4f688e8,,1,train
3f539bab07106456e9b23b283569c1de6cf0919d,,1,train
c2d82dc4f8e6ec549a0950284b3be3e5129ded81,,1,train
861bba8ea2eb51d3364e7c7899adfaaeba20ad07,,1,train
e0af67622f9869a1f648e834b71e8fd8d6d00929,,1,train
6207cd2396d657947523ddd6f23d1b2537ab8915,,1,train
7a03436b4d98b9a9347686efb39568dc4af32e97,,1,train
a1757b39cd83f5ab3a4d31c810c7b56870619155,,1,train
5998c00116e7b400d9c7659b43d174673bba53cf,,1,train
6b209d0ec91c0a0ea5be137f468b153bc8b64eca,,1,train
90f9813c9f7798c5ee7da9de5ec318cf73d5f946,,1,train
e43356edc8930eefa479b6ed6994cd6b7e459595,,1,train
9ab4348f9b081f83c350370748d6417363bab20f,,1,train
1e9401a6734a5a46dbdc5add0f3fb499756492fe,,1,train
d2627a56b47970e00bcac8fe83cb49b6064a2af6,,1,train
fc9334d6e891852b3b839f00a858e94db2f8fc90,,1,train
a947137f0de5431532b647d872b5ddce1b9eae01,,1,train
8ad2cc2ca5f0b3a83aed02920293b894d6ef029c,,1,train
318fae5efc36ab3da48c8fc13f0b2ee001ede880,,1,train
ce7c0730af0b3d285efbd49edc05fb61d00aae63,,1,train
a2f41e6dbb5d18785723314d30ccdeb0fd536932,,1,train
da3ec84fe4c9d86830eca3aeeae8eb22614ae43e,,1,train
71e7219cd5c36d732450126cd5ecc35ce9802bd3,,1,train
0e746aa62114ce08288a2570dab9d7458095b554,,1,train
abf076ccb451c1392c2206e6d5e136c057d238d3,,1,train
2a54615544e203e6f604cb37701a8682c4c67162,,1,train
b5e85a4d92efcff016a5d6b7a8498d57b6b6fc72,,1,train
50abe4631cf01f8535d967b8da7d02fd2c396989,,1,train
08d0ee8c01061956bae2fa9e72385e3f3a6f5540,,1,train
4277a13999e7830a74a19ef116ad55d764450103,,1,train
1542ce18348e13eedf99da9a4cfd5e4d8c91355d,,1,train
a88b1296e976e0dfebdf3bd809b6938b6bc0995a,,1,train
b1aaecd929c36bb3499b3abd34b42704325d20ac,,1,train
7904fe8c52725040b1fb4496332fd21c5b8c18a5,,1,train
2b03c28fe0260a776f3eebaad3c8f9b2d0358223,,1,train
96d63459dc25bea74b831958eb1e685609aa89e0,,1,train
71ae6041a8a16447b8c3cd738de19b7cd79db0e3,,1,train
8ef865ee34451bf4a7f17a564a0d08bbf76b9469,,1,train
ad7ef60629fc926f62c0bc824c34125042e326a8,,1,train
a21302ae070a9e211a533ea1927c091f148560d0,,1,train
3e524b3351f7017fadd1bb7b4d21c60d27e500d6,,1,train
69088868658f7fcd12a8b467aeec9bb3be650499,,1,train
1ea5a1e8f754f374730c84d8d2b94246da62ba78,,1,train
6f4b0d0f3398e3128e389b0467c147c6f71c3851,,1,train
4b43302ea662496a307cfbc37088bd7f5eff0af8,,1,train
30503e1f81c4232b951c46871816c733e01cb10c,,1,train
b07b4148758fbc6345ed3a54b1f30c3e01aac715,,1,train
61d53d9d3999feb3813a41ef412dc371a12617ab,,1,train
0de8138142873aae9dcf62061b325e07c51e461d,,1,train
286d0577dd4153f6c8e32ae40c9ff47780932683,,1,train
2f273552b35099703315f384868e89a4e3dbfac5,,1,train
59ec29b8cf363274e557425f863d760339ba2dfb,,1,train
aa9608d4d0683fdec1b4e753357e186c1ded208b,,1,train
8107ba1a5b4c256d5dac07bf1f73776c70a08901,,1,train
1d94d1c6075b95b205af443a70999a169a3c48ab,,1,train
d6702960fc236949a30341e13f86d052f942d4e0,,1,train
5f82bb0956502482921e04fd1b2cb423bf8be16a,,1,train
80afb6e8bf916c1e192db64fe1b8b330d2935505,,1,train
f07f9aa854ca4bc8a17c06b6d48f433ab2f05c8a,,1,train
1c90855a40db55c723b6fa8c1cdedc5a11efd2a3,,1,train
cb3f235b72246e996ac2e5077e9a2df16572fedd,,1,train
7623fb5e02520c450e8106851f4a4be075c0bbba,,1,train
5f8c56fcdf7d5d9b0ae12e9a20ac47515757ee95,,1,train
5fe9e3904b94d0911b79adf6dd42357205eca808,,1,train
88732af3d355b2417ae7b86b8cd5769c4391d234,,1,train
6b7d717ea4a0282b5c127568220d5c456c391ed2,,1,train
15cd117797770fbeb7bc6fff1a7e43046c300f54,,1,train
7136234fd10235717f505199cf977c3964e6e412,,1,train
65e50b1d66c78922f01f49e3afcd212694bb2d1b,,1,train
5a761d12584a909fec9b8bb0119410c0585246f6,,1,train
c445b0decaced58649278ee4f4c2ac8acf73c86d,,1,train
b4e75aed0d826b44f4f02fe1412e4e722950934f,,1,train
5cc8f3c29b206eebbf884748998f5f166f517cfb,,1,train
2f6ecffddee511d2b93dfc2b084b74eab6ef1a3e,,1,train
9590df8fc9f69af447c3075d0d74a84a1f7002e2,,1,train
9dfe711b3481166d514ee40f41670f0685560056,,1,train
c613559deecd9ca40786ec32c4e418d5dafca586,,1,train
e15029725281651261cbbc0f74cb4a531e703a46,,1,train
09e4ca1c6c7ce42107e3e17897753c5d00470b6b,,1,train
590b8515fe3ea1156ae970ca42b77b762c28dc48,,1,train
0d5a76429404b51c1667d923c06b5340bbe75a96,,1,train
a606968fb8024fcaf6896002f353528cc97bc53f,,1,train
3f150cd532862e7f026eb9ef807ee652f9174a2d,,1,train
db9768044cebbf06ca50f6a6b62135a4cca7a4d3,,1,train
4eaaefdd0214d73b408197ac7ac91334429ad46d,,1,train
